ID,Año,Título y Medio,Ocasión y Lugar,# representaciones,Última representación,GP compositor,Título,Medio,Ocasión,Lugar,Facebook live,Universidad de Chile,# Intérpretes GP H,# Intérpretes GP M,# Intérpretes GP ND
RMCh226_235,2016,(arr. Guillermo Rifo),"F: 9, 10, 15 y 16 de septiembre de 2016",2,,female,(arr. Guillermo Rifo),,F: 9,10,False,False,0.0,0.0,8.0
RMCh226_236,2016,El joven Sergio (1957),"Concierto para guitarra, La Maison de l’Amérique Latine (Casa de América Latina), París, Francia",1,2016-09-15,female,El joven Sergio (1957),,Concierto para guitarra,La Maison de l’Amérique Latine (Casa de América Latina),False,False,1.0,0.0,0.0
RMCh226_237,2016,La vida maravillosa y burlesca del café (1999) para orquesta,"Temporada Oficial Universidad de Santiago de Chile, Concierto “Cantatas humeantes como un café”, Aula Magna de la Universidad de Santiago de Chile (USACH)",1,2016-08-31,male,La vida maravillosa y burlesca del café (1999),orquesta,Temporada Oficial Universidad de Santiago de Chile,Concierto “Cantatas humeantes como un café”,False,False,1.0,0.0,2.0
RMCh226_238,2016,La vida maravillosa y burlesca del café (1999) para orquesta,"Temporada Oficial, Universidad de Santiago de Chile, Centro Cultural Gabriela Mistral (GAM)",1,2016-09-14,male,La vida maravillosa y burlesca del café (1999),orquesta,Temporada Oficial,Universidad de Santiago de Chile,False,False,1.0,0.0,2.0
RMCh226_239,2016,Armando el gondoliero (1858) para piano,"Temporada Oficial, Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile, Ciclo de piano, Sala Isidora Zegers",1,2016-09-28,female,Armando el gondoliero (1858),piano,Temporada Oficial,Departamento de Música y Sonología,False,True,0.0,1.0,0.0
RMCh226_240,2016,Litoral (2010-2015) para consort de guitarras,"Concierto de presentación CD CGCL-Micorriza del Consort Guitarrístico de Chile, Salón de Honor, Pontificia Universidad Católica de Valparaíso",1,2016-06-23,male,Litoral (2010-2015),consort de guitarras,Concierto de presentación CD CGCL-Micorriza del Consort Guitarrístico de Chile,Salón de Honor,False,False,0.0,0.0,1.0
RMCh226_241,2016,"La muralla (1971), versión para orquesta","Concierto Nº 17, Música Chilena, Temporada Oficial de la Orquesta Sinfónica de Chile (OSCH), Centro de Extensión Artística y Cultural de la Universidad de Chile, Teatro Universidad de Chile",4,2016-09-16,,"La muralla (1971), versión",orquesta,Concierto Nº 17,Música Chilena,False,True,1.0,0.0,1.0
RMCh226_242,2016,"Balada (2002) para soprano y piano, basada en un texto de Gabriela Mistral","Concierto de canto y piano, Academia Chilena de Bellas Artes, Salón de Honor del Instituto de Chile",1,2016-06-16,unknown,Balada (2002),"soprano y piano, basada en un texto de Gabriela Mistral",Concierto de canto y piano,Academia Chilena de Bellas Artes,False,False,0.0,2.0,0.0
RMCh226_243,2016,0+1 (2011) para oboe,"Presentación del disco Nuevos aires chilenos para oboe, Salón Mecesup, Departamento de Música de la Universidad de La Serena",1,2016-05-02,male,0+1 (2011),oboe,Presentación del disco Nuevos aires chilenos para oboe,Salón Mecesup,False,False,1.0,0.0,0.0
RMCh226_244,2016,0+1 (2011) para oboe,"Presentación del disco Nuevos aires chilenos para oboe, Auditorio, Instituto de Chile",1,2016-05-06,male,0+1 (2011),oboe,Presentación del disco Nuevos aires chilenos para oboe,Auditorio,False,False,1.0,0.0,0.0
RMCh226_245,2016,0+1 (2011) para oboe,"Presentación del disco Nuevos aires chilenos para oboe, Teatro Caixa Preta, Universidad Federal de Santa María, Brasil",1,2016-05-09,male,0+1 (2011),oboe,Presentación del disco Nuevos aires chilenos para oboe,Teatro Caixa Preta,False,False,1.0,0.0,0.0
RMCh226_246,2016,"Primer Himno Nacional (1918) para voz y piano, texto de Bernardo Vera y Pintado","Ceremonia de celebración de los 52 años del Instituto de Chile, Salón de Honor del Instituto de Chile",1,2016-09-29,male,Primer Himno Nacional (1918),"voz y piano, texto de Bernardo Vera y Pintado",Ceremonia de celebración de los 52 años del Instituto de Chile,Salón de Honor del Instituto de Chile,False,False,1.0,1.0,0.0
RMCh226_247,2016,"Primer Himno Nacional (1918) para voz y piano, texto de Bernardo Vera y Pintado","Ceremonia de celebración de los 52 años del Instituto de Chile, Salón de Honor del Instituto de Chile",1,2016-09-29,male,Primer Himno Nacional (1918),"voz y piano, texto de Bernardo Vera y Pintado",Ceremonia de celebración de los 52 años del Instituto de Chile,Salón de Honor del Instituto de Chile,False,False,1.0,1.0,0.0
RMCh226_248,2016,"Divertimento (Moderato-Allegro) (1987) para fagot y piano, obra dedicada a Emilio Donatucci","Temporada Oficial de Conciertos, Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile, Ciclo Música Chilena y Latinoamericana, Biblioteca Nacional",1,2016-08-08,male,Divertimento (Moderato-Allegro) (1987),"fagot y piano, obra dedicada a Emilio Donatucci",Temporada Oficial de Conciertos,Departamento de Música y Sonología,False,True,1.0,1.0,0.0
RMCh226_249,2016,Ecos de un susurro distante (2015) para flauta y electrónica en tiempo real,"Temporada Oficial del Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile, Gabinete de Electroacústica para la Música de Arte (GEMA), Sala Isidora Zegers",1,2016-05-25,male,Ecos de un susurro distante (2015),flauta y electrónica en tiempo real,Temporada Oficial del Departamento de Música y Sonología,Facultad de Artes de la Universidad de Chile,False,True,1.0,0.0,0.0
RMCh226_250,2016,Cristalino (1987),"Concierto para guitarra, La Maison de l’Amérique Latine (Casa de América Latina), París, Francia",1,2016-09-15,male,Cristalino (1987),,Concierto para guitarra,La Maison de l’Amérique Latine (Casa de América Latina),False,False,1.0,0.0,0.0
RMCh226_251,2016,Tonada por despedida (1999),"Concierto para guitarra, La Maison de l’Amérique Latine (Casa de América Latina), París, Francia",1,2016-09-15,unknown,Tonada por despedida (1999),,Concierto para guitarra,La Maison de l’Amérique Latine (Casa de América Latina),False,False,1.0,0.0,0.0
RMCh226_252,2016,La otra mejilla (2015) para conjunto vocal e instrumental,"Concierto gratuito, Librería Le Monde Diplomatique, Santiago",1,2016-04-26,male,La otra mejilla (2015),conjunto vocal e instrumental,Concierto gratuito,Librería Le Monde Diplomatique,False,False,1.0,0.0,1.0
RMCh226_253,2016,"Tres piezas (1. Canción, lento y cadencioso como una tonada, 2. Recitativo-grave, 3. Arabesco-movido) (1936) para violín y piano","Panorama Musical Chileno Nº 4, Concierto para violín y piano, Sala América de la Biblioteca Nacional",1,2016-08-01,male,"Tres piezas (1. Canción, lento y cadencioso como una tonada, 2. Recitativo-grave, 3. Arabesco-movido) (1936)",violín y piano,Panorama Musical Chileno Nº 4,Concierto para violín y piano,False,False,1.0,1.0,0.0
RMCh226_254,2016,"El corralero (1965), versión para orquesta","Concierto Nº 17, Música Chilena, Temporada Oficial 2016, Celebración Fiestas Patrias, Centro de Extensión Artística y Cultural de la Universidad de Chile, Teatro de la Universidad de Chile",4,2016-09-16,male,"El corralero (1965), versión",orquesta,Concierto Nº 17,Música Chilena,False,True,1.0,0.0,1.0
RMCh226_255,2016,"*Konstellation I (1969) para flauta, oboe y piano","Tercer concierto de El piano se toma la escena, 2º Ciclo de piano y música de cámara, Concierto Homenaje a León Schidlowsky, Premio Nacional de Artes Musicales 2014, Goethe Institut y Centro Cultural Gabriela Mistral, Sala A1 del GAM",1,2016-07-21,male,*Konstellation I (1969),"flauta, oboe y piano",Tercer concierto de El piano se toma la escena,2º Ciclo de piano y música de cámara,False,False,2.0,2.0,0.0
RMCh226_256,2016,"*Konstellation II (1971) para flauta, oboe y piano","Tercer concierto de El piano se toma la escena, 2º Ciclo de piano y música de cámara, Concierto Homenaje a León Schidlowsky, Premio Nacional de Artes Musicales 2014, Goethe Institut y Centro Cultural Gabriela Mistral, Sala A1 del GAM",1,2016-07-21,male,*Konstellation II (1971),"flauta, oboe y piano",Tercer concierto de El piano se toma la escena,2º Ciclo de piano y música de cámara,False,False,2.0,2.0,0.0
RMCh226_257,2016,*Sound Poem (1977) para voz y piano,"Tercer concierto de El piano se toma la escena, 2º Ciclo de piano y música de cámara, Concierto Homenaje a León Schidlowsky, Premio Nacional de Artes Musicales 2014, Goethe Institut y Centro Cultural Gabriela Mistral, Sala A1 del GAM",1,2016-07-21,male,*Sound Poem (1977),voz y piano,Tercer concierto de El piano se toma la escena,2º Ciclo de piano y música de cámara,False,False,0.0,3.0,0.0
RMCh226_258,2016,"*Deutschland, ein Wintermärchen, Nº 5 (Weltanschanschauug ) (1980) para voz, flauta, oboe, piano, percusiones","Tercer concier to de El piano se toma la escena, 2º Ciclo de piano y música de cámara, Concierto Homenaje a León Schidlowsky, Premio Nacional de Artes Musicales 2014, Goethe Institut y Centro Cultural Gabriela Mistral, Sala A1 del GAM",1,2016-07-21,male,"*Deutschland, ein Wintermärchen, Nº 5 (Weltanschanschauug ) (1980)","voz, flauta, oboe, piano, percusiones",Tercer concier to de El piano se toma la escena,2º Ciclo de piano y música de cámara,False,False,2.0,3.0,0.0
RMCh226_259,2016,*Gilgul (1980) para piano,"Tercer concier to de El piano se toma la escena, 2º Ciclo de piano y música de cámara, Concierto Homenaje a León Schidlowsky, Premio Nacional de Artes Musicales 2014, Goethe Institut y Centro Cultural Gabriela Mistral, Sala A1 del GAM",1,2016-07-21,male,*Gilgul (1980),piano,Tercer concier to de El piano se toma la escena,2º Ciclo de piano y música de cámara,False,False,0.0,2.0,0.0
RMCh226_260,2016,*Partita (2002) para oboe,"Tercer concierto de El piano se toma la escena, 2º Ciclo de piano y música de cámara, Concierto Homenaje a León Schidlowsky, Premio Nacional de Artes Musicales 2014, Goethe Institut y Centro Cultural Gabriela Mistral, Sala A1 del GAM",1,2016-07-21,male,*Partita (2002),oboe,Tercer concierto de El piano se toma la escena,2º Ciclo de piano y música de cámara,False,False,1.0,1.0,0.0
RMCh226_261,2016,Farewell (2012) para flauta,"Tercer concierto de El piano se toma la escena, 2º Ciclo de piano y música de cámara, Concierto Homenaje a León Schidlowsky, Premio Nacional de Artes Musicales 2014, Goethe Institut y Centro Cultural Gabriela Mistral, Sala A1 del GAM",1,2016-07-21,male,Farewell (2012),flauta,Tercer concierto de El piano se toma la escena,2º Ciclo de piano y música de cámara,False,False,1.0,1.0,0.0
RMCh226_262,2016,La abadesa (2011) para conjunto vocal e instrumental,"Concierto gratuito, Librería Le Monde Diplomatique, Santiago",1,2016-04-26,male,La abadesa (2011),conjunto vocal e instrumental,Concierto gratuito,Librería Le Monde Diplomatique,False,False,1.0,0.0,1.0
RMCh226_263,2016,Lengua muerta (2015) para oboe,"Presentación del disco Nuevos aires chilenos para oboe, Salón Mecesup, Departamento de Música de la Universidad de La Serena",1,2016-05-02,male,Lengua muerta (2015),oboe,Presentación del disco Nuevos aires chilenos para oboe,Salón Mecesup,False,False,0.0,0.0,0.0
RMCh226_264,2016,Lengua muerta (2015) para oboe,"Presentación del disco Nuevos aires chilenos para oboe, Auditorio, Instituto de Chile",1,2016-05-06,male,Lengua muerta (2015),oboe,Presentación del disco Nuevos aires chilenos para oboe,Auditorio,False,False,0.0,0.0,0.0
RMCh226_265,2016,Lengua muerta (2015) para oboe,"Presentación del disco Nuevos aires chilenos para oboe, Teatro Caixa Preta, Universidad Federal de Santa María, Brasil",1,2016-05-09,male,Lengua muerta (2015),oboe,Presentación del disco Nuevos aires chilenos para oboe,Teatro Caixa Preta,False,False,1.0,0.0,0.0
RMCh226_266,2016,“Espejismo II” (2015) para oboe,"Presentación del disco Nuevos aires chilenos para oboe, Salón Mecesup, Departamento de Música de la Universidad de La Serena",1,2016-05-02,male,“Espejismo II” (2015),oboe,Presentación del disco Nuevos aires chilenos para oboe,Salón Mecesup,False,False,1.0,0.0,0.0
RMCh226_267,2016,“Espejismo II” (2015) para oboe,"Presentación del disco Nuevos aires chilenos para oboe, Auditorio, Instituto de Chile",1,2016-05-06,male,“Espejismo II” (2015),oboe,Presentación del disco Nuevos aires chilenos para oboe,Auditorio,False,False,1.0,0.0,0.0
RMCh226_268,2016,“Espejismo II” (2015) para oboe,"Presentación del disco Nuevos aires chilenos para oboe, Teatro Caixa Preta, Universidad Federal de Santa María, Brasil",1,2016-05-09,male,“Espejismo II” (2015),oboe,Presentación del disco Nuevos aires chilenos para oboe,Teatro Caixa Preta,False,False,1.0,0.0,0.0
RMCh226_269,2016,La sonrisa (siglo XIX) para piano,"Temporada Oficial, Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile, Ciclo de piano, Sala Isidora Zegers",1,2016-09-28,female,La sonrisa (siglo XIX),piano,Temporada Oficial,Departamento de Música y Sonología,False,True,0.0,1.0,0.0
RMCh226_270,2016,Tramas discontinuas (2012),"2º Concierto de Extensión de la Temporada Oficial, Choapa, Limarí, Elqui",1,2016-04-21,unknown,Tramas discontinuas (2012),,2º Concierto de Extensión de la Temporada Oficial,Choapa,False,False,0.0,0.0,0.0
RMCh226_271,2016,Tramas discontinuas (2012),"2º Concierto Temporada Oficial, Teatro Municipal de La Serena; Int: Orquesta Sinfónica de La Serena, Francisco Núñez (director)",1,2016-04-22,unknown,Tramas discontinuas (2012),,2º Concierto Temporada Oficial,Teatro Municipal de La Serena; Int: Orquesta Sinfónica de La Serena,False,False,0.0,0.0,0.0
RMCh226_272,2016,Vals brillante (siglo XIX) para piano,"Temporada Oficial, Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile, Ciclo de piano, Sala Isidora Zegers",1,2016-09-28,female,Vals brillante (siglo XIX),piano,Temporada Oficial,Departamento de Música y Sonología,False,True,0.0,1.0,0.0
RMCh226_273,2016,Storia d’una bimba (1900) para voz y piano,"Examen de Canto Superior (III), Cátedra profesora Carmen Luisa Letelier; Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile, Sala Isidora Zegers",1,2016-04-15,male,Storia d’una bimba (1900),voz y piano,Examen de Canto Superior (III),Cátedra profesora Carmen Luisa Letelier; Departamento de Música y Sonología,False,True,2.0,0.0,0.0
RMCh226_274,2016,Storia d’una bimba (1900) para voz y piano,"Concierto de Música Vocal de Chile y Latinoamérica, Academia Chilena de Bellas Artes, Instituto de Chile",1,2016-09-01,male,Storia d’una bimba (1900),voz y piano,Concierto de Música Vocal de Chile y Latinoamérica,Academia Chilena de Bellas Artes,False,False,0.0,2.0,0.0
RMCh226_275,2016,In souvenir (1901) para voz y piano,"Examen de Canto Superior (III), Cátedra profesora Carmen Luisa Letelier; Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile, Sala Isidora Zegers",1,2016-04-15,male,In souvenir (1901),voz y piano,Examen de Canto Superior (III),Cátedra profesora Carmen Luisa Letelier; Departamento de Música y Sonología,False,True,2.0,0.0,0.0
RMCh226_276,2016,Andante appassionato (1899-) para orquesta,"Concierto homenaje que brindó la Fundación de Orquestas Juveniles e Infantiles (FOJI) al ex Presidente Patricio Aylwin, Catedral de Santiago",1,2016-04-21,male,Andante appassionato (1899-),orquesta,Concierto homenaje que brindó la Fundación de Orquestas Juveniles e Infantiles (FOJI) al ex Presidente Patricio Aylwin,Catedral de Santiago,False,False,1.0,0.0,1.0
RMCh226_277,2016,Andante appassionato (1899-) para orquesta,"Tercer Concierto Sinfónico de la Orquesta Sinfónica de Concepción, Teatro de la Universidad de Concepción",1,2016-07-28,male,Andante appassionato (1899-),orquesta,Tercer Concierto Sinfónico de la Orquesta Sinfónica de Concepción,Teatro de la Universidad de Concepción,False,False,1.0,0.0,2.0
RMCh226_278,2016,"Trois petits morceaux (1900) para piano, obra dedicada al senador Ramón Ricardo Rozas","Concierto Enrique Soro, obras para piano, Sala América, Biblioteca Nacional",1,2016-09-26,male,Trois petits morceaux (1900),"piano, obra dedicada al senador Ramón Ricardo Rozas",Concierto Enrique Soro,obras para piano,False,False,0.0,1.0,0.0
RMCh226_279,2016,"Danza d’amore (Album per pianoforte) (1904), para piano, obra de dicada a don Pedro Montt Montt","Concierto Enrique Soro, obras para piano, Sala América, Biblioteca Nacional",1,2016-09-26,male,"Danza d’amore (Album per pianoforte) (1904),","piano, obra de dicada a don Pedro Montt Montt",Concierto Enrique Soro,obras para piano,False,False,0.0,1.0,0.0
